"Internal - All"
"Address","Crawl Depth","Content","Status Code","Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","Meta Refresh 1","Canonical Link Element 1","Size","Word Count","Text Ratio","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URI","Redirect Type","URL Encoded Address"
"https://fr.arthusbertrand.com/wishlist/index/add/product/1136/form_key/gtdKPbpT9zPSSoz8/","6","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/1136/form_key/gtdKPbpT9zPSSoz8/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/832/form_key/u05vkxBVL5nYP2RI/","4","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/832/form_key/u05vkxBVL5nYP2RI/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/48/form_key/2BupxZJhrGREWweZ/","4","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/48/form_key/2BupxZJhrGREWweZ/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/176/form_key/252Djb9tXthJUj62/","3","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/176/form_key/252Djb9tXthJUj62/"
"https://fr.arthusbertrand.com/produit/bague-amazonite-et-argent-egerie-21223601xx","3","text/html; charset=UTF-8","200","OK","Bague Egerie - Arthus-Bertrand - 21223601XX","43","369","Arthus-Bertrand vous présente Egerie, Bague Argent. Retrait en bijouterie / Livraison offerte - référence : 21223601XX","118","671","Bague Egerie, Egerie ","21","Egerie","6","Bague Amazonite et Argent","25","Plus de vues","12","INDEX,FOLLOW","","https://fr.arthusbertrand.com/produit/bague-amazonite-et-argent-egerie-21223601xx","77186","671","5.684969","41","9","1.27","131","72","14","10","5324f2fff367f993be7bb3ed276f9410","20.663","","","","https://fr.arthusbertrand.com/produit/bague-amazonite-et-argent-egerie-21223601xx"
"https://fr.arthusbertrand.com/wishlist/index/add/product/1137/form_key/ONawmbYfOfnbIJPZ/","7","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/1137/form_key/ONawmbYfOfnbIJPZ/"
"https://fr.arthusbertrand.com/bijoux-femme/bague/f/diamant","2","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","4","4","0.56","0","0","0","0","","","","","","https://fr.arthusbertrand.com/bijoux-femme/bague/f/diamant"
"https://fr.arthusbertrand.com/wishlist/index/add/product/1504/form_key/eHIh5fWjhjbkKVRW/","4","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/1504/form_key/eHIh5fWjhjbkKVRW/"
"https://fr.arthusbertrand.com/bijoux-femme/bague/bague-argent/f/argent_plaque_or_rose","3","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","3","3","0.42","0","0","0","0","","","","","","https://fr.arthusbertrand.com/bijoux-femme/bague/bague-argent/f/argent_plaque_or_rose"
"https://fr.arthusbertrand.com/wishlist/index/add/product/1922/form_key/rGUNnTYFa2Do565f/","3","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/1922/form_key/rGUNnTYFa2Do565f/"
"https://fr.arthusbertrand.com/bijoux-femme/bague/bague-argent/f/agate_noire","3","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","3","3","0.42","0","0","0","0","","","","","","https://fr.arthusbertrand.com/bijoux-femme/bague/bague-argent/f/agate_noire"
"https://fr.arthusbertrand.com/produit/bracelet-de-motif-croix-or-jaune-750-3251321495","4","text/html; charset=UTF-8","200","OK","Lady Cross - Bracelet de motif Croix Or jaune 18 carats","55","440","Lady Cross Ce bracelet de naissance au fini poli brillant est en or jaune 18 carats. Au milieu de la chaîne se trouve un motif en forme de croix ajour","150","847","Bracelets Lady Cross, Bracelets Or Jaune Bijou Arthus-Bertrand","62","Lady Cross","10","Bracelet de motif Croix Or jaune 18 carats","42","Plus de vues","12","INDEX,FOLLOW","","https://fr.arthusbertrand.com/produit/bracelet-de-motif-croix-or-jaune-750-3251321495","67639","715","6.954568","21","6","0.84","126","72","14","10","64c29f56ef686c1ee8c7f2d9aa53042c","20.882","","","","https://fr.arthusbertrand.com/produit/bracelet-de-motif-croix-or-jaune-750-3251321495"
"https://fr.arthusbertrand.com/bijoux-femme/collier","1","text/html; charset=UTF-8","200","OK","Collier femme or & argent - Arthus-Bertrand - Dix bijouteries","61","473","Découvrez la collection Colliers de la Maison Arthus-Bertrand. Fabrication française. Retrait en bijouterie / Livraison rapide","126","702","Colliers, achat Colliers, Colliers arthus-bertrand","50","Colliers","8","Filtrer par","11","Collier Saint Germain","21","INDEX,FOLLOW","","https://fr.arthusbertrand.com/bijoux-femme/collier","96907","885","5.6301403","1433","711","100.0","192","108","14","10","d17e19112b0dcbc189d3da8ecfb6fc8b","20.577","","","","https://fr.arthusbertrand.com/bijoux-femme/collier"
"https://fr.arthusbertrand.com/collections/collection-diamant/collection-royale/f/or_jaune_750_1000","2","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","3","3","0.42","0","0","0","0","","","","","","https://fr.arthusbertrand.com/collections/collection-diamant/collection-royale/f/or_jaune_750_1000"
"https://fr.arthusbertrand.com/wishlist/index/add/product/2508/form_key/7C5cCuO703lyuFDf/","4","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/2508/form_key/7C5cCuO703lyuFDf/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/1165/form_key/d6CQezrQg4efhRR8/","5","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/1165/form_key/d6CQezrQg4efhRR8/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/1989/form_key/k02GPDt2JdnxpbBG/","5","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/1989/form_key/k02GPDt2JdnxpbBG/"
"https://fr.arthusbertrand.com/bijoux-femme/f/or_blanc_750_1000","2","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","24","24","3.38","0","0","0","0","","","","","","https://fr.arthusbertrand.com/bijoux-femme/f/or_blanc_750_1000"
"https://fr.arthusbertrand.com/wishlist/index/add/product/1642/form_key/rAQyeZehTIW8ahdO/","3","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/1642/form_key/rAQyeZehTIW8ahdO/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/184/form_key/KL8B192AAS4wVCqI/","2","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/184/form_key/KL8B192AAS4wVCqI/"
"https://fr.arthusbertrand.com/bijoux-femme/bague/bague-or/bague-or-jaune","3","text/html; charset=UTF-8","200","OK","bague or jaune","14","120","Découvrez la collection bague or jaune de la Maison Arthus-Bertrand. Fabrication française. Retrait en bijouterie / Livraison rapide","132","744","bague or jaune, achat bague or jaune, bague or jaune arthus-bertrand","68","bague or jaune","14","Filtrer par","11","Saint Germain deux tours","24","INDEX,FOLLOW","","https://fr.arthusbertrand.com/bijoux-femme/bague/bague-or/bague-or-jaune","72883","580","4.994306","12","6","0.84","160","88","14","10","91cd96dde5e5be5d815718e827310994","20.596","","","","https://fr.arthusbertrand.com/bijoux-femme/bague/bague-or/bague-or-jaune"
"https://fr.arthusbertrand.com/wishlist/index/add/product/2502/form_key/P4x345UnA8xTbWW6/","4","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/2502/form_key/P4x345UnA8xTbWW6/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/1580/form_key/emaGGCMATS4mmUd0/","4","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/1580/form_key/emaGGCMATS4mmUd0/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/1589/form_key/yhEOn4xf8V48Higv/","3","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/1589/form_key/yhEOn4xf8V48Higv/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/863/form_key/GAkuk3LNfv2hjNaI/","4","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/863/form_key/GAkuk3LNfv2hjNaI/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/910/form_key/3FUeH4CQCwCHFqxj/","5","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/910/form_key/3FUeH4CQCwCHFqxj/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/1146/form_key/d6CQezrQg4efhRR8/","5","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/1146/form_key/d6CQezrQg4efhRR8/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/848/form_key/JVEBjV6awU3Hf4PP/","6","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/848/form_key/JVEBjV6awU3Hf4PP/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/842/form_key/WdKWbDwILAdgvEux/","4","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/842/form_key/WdKWbDwILAdgvEux/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/1149/form_key/3FUeH4CQCwCHFqxj/","5","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/1149/form_key/3FUeH4CQCwCHFqxj/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/1953/form_key/vrIpXLhV0vOAIzKl/","10","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/1953/form_key/vrIpXLhV0vOAIzKl/"
"https://fr.arthusbertrand.com/chevaliere/f/or_blanc_750_1000","2","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","3","3","0.42","0","0","0","0","","","","","","https://fr.arthusbertrand.com/chevaliere/f/or_blanc_750_1000"
"https://fr.arthusbertrand.com/wishlist/index/add/product/336/form_key/d6CQezrQg4efhRR8/","5","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/336/form_key/d6CQezrQg4efhRR8/"
"https://fr.arthusbertrand.com/contact/message/form/type/infoproduct/sku/210668XX38/","3","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/contact/message/form/type/infoproduct/sku/210668XX38/"
"https://fr.arthusbertrand.com/bijoux-femme/chaine/chaine-or/chaine-or-jaune?p=1","5","text/html; charset=UTF-8","200","OK","Chaîne or jaune","15","129","Découvrez la collection Chaîne or jaune de la Maison Arthus-Bertrand. Fabrication française. Retrait en bijouterie / Livraison rapide","133","749","Chaîne or jaune, achat Chaîne or jaune, Chaîne or jaune arthus-bertrand","71","Chaîne or jaune","15","Filtrer par","11","Chaine Forçat Rond 0.45 mm","26","INDEX,FOLLOW","","https://fr.arthusbertrand.com/bijoux-femme/chaine/chaine-or/chaine-or-jaune","95512","851","5.155373","7","2","0.28","185","101","14","10","b4a303209e8eb9f035dc7ab439b8a211","20.594","","","","https://fr.arthusbertrand.com/bijoux-femme/chaine/chaine-or/chaine-or-jaune?p=1"
"https://fr.arthusbertrand.com/bijoux-femme/chaine/chaine-or/chaine-or-jaune?p=2","4","text/html; charset=UTF-8","200","OK","Chaîne or jaune","15","129","Découvrez la collection Chaîne or jaune de la Maison Arthus-Bertrand. Fabrication française. Retrait en bijouterie / Livraison rapide","133","749","Chaîne or jaune, achat Chaîne or jaune, Chaîne or jaune arthus-bertrand","71","Chaîne or jaune","15","Filtrer par","11","Chaîne Forçat Rond 0,45 mm","26","INDEX,FOLLOW","","https://fr.arthusbertrand.com/bijoux-femme/chaine/chaine-or/chaine-or-jaune","89013","780","5.121724","9","3","0.42","177","97","14","10","a29387ba91cbd21c4b17c25955da9388","20.804","","","","https://fr.arthusbertrand.com/bijoux-femme/chaine/chaine-or/chaine-or-jaune?p=2"
"https://fr.arthusbertrand.com/wishlist/index/add/product/1262/form_key/rGUNnTYFa2Do565f/","3","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/1262/form_key/rGUNnTYFa2Do565f/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/1145/form_key/HU4a2PL18BFtr2nq/","7","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/1145/form_key/HU4a2PL18BFtr2nq/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/857/form_key/7TmBM6wzabsbcO1E/","2","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/857/form_key/7TmBM6wzabsbcO1E/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/38/form_key/YkoCHiplmpVcYUuz/","3","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/38/form_key/YkoCHiplmpVcYUuz/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/345/form_key/GOtun4hBd2pxv0Zp/","6","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/345/form_key/GOtun4hBd2pxv0Zp/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/2512/form_key/crkAzR5YPtOhPktC/","6","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/2512/form_key/crkAzR5YPtOhPktC/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/845/form_key/RTmTxRKZL4lI7Th6/","4","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/845/form_key/RTmTxRKZL4lI7Th6/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/343/form_key/DZUfBbIsKkQAhPkp/","5","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/343/form_key/DZUfBbIsKkQAhPkp/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/2010/form_key/vrIpXLhV0vOAIzKl/","10","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/2010/form_key/vrIpXLhV0vOAIzKl/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/174/form_key/r9wqbt3a7xoXJuSZ/","6","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/174/form_key/r9wqbt3a7xoXJuSZ/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/1580/form_key/X4hLaBpyTKPGs64e/","4","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/1580/form_key/X4hLaBpyTKPGs64e/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/2524/form_key/CcXKYAHE1fqgnyWF/","5","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/2524/form_key/CcXKYAHE1fqgnyWF/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/348/form_key/ZciFZpJXX13gStFt/","3","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/348/form_key/ZciFZpJXX13gStFt/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/841/form_key/ugl5qjd5aVGO7obf/","2","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/841/form_key/ugl5qjd5aVGO7obf/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/1981/form_key/Wy6mfjpOuSVLpkLh/","3","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/1981/form_key/Wy6mfjpOuSVLpkLh/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/1750/form_key/wqWfC66gZHFltgRF/","6","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/1750/form_key/wqWfC66gZHFltgRF/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/796/form_key/gPZAg9h2GGWFHVaA/","4","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/796/form_key/gPZAg9h2GGWFHVaA/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/1634/form_key/y9v7DHzgAWyTQZQs/","3","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/1634/form_key/y9v7DHzgAWyTQZQs/"
"https://fr.arthusbertrand.com/produit/timbale-unie-evasee-en-metal-argente-8940320001","6","text/html; charset=UTF-8","200","OK","Timbale évasée - Arthus-Bertrand - 8940320001","45","385","Arthus-Bertrand vous présente Timbale évasée ,  . Retrait en bijouterie / Livraison offerte - référence : 8940320001","116","652"," Timbale évasée , Timbale évasée  ","34","Timbale évasée","14","Timbale Unie évasée en métal argenté","36","Plus de vues","12","INDEX,FOLLOW","","https://fr.arthusbertrand.com/produit/timbale-unie-evasee-en-metal-argente-8940320001","99071","778","5.206367","15","4","0.56","135","75","14","10","94746e191ad077566db3f0ce205fd888","20.677","","","","https://fr.arthusbertrand.com/produit/timbale-unie-evasee-en-metal-argente-8940320001"
"https://fr.arthusbertrand.com/produit/bracelet-jonc-argent-finition-or-rose-58-mm-jazz-2202665838","2","text/html; charset=UTF-8","200","OK","Bracelet Jazz - Arthus-Bertrand - 2202665838","44","364","Arthus-Bertrand vous présente Jazz, Bracelet Argent plaqué Or Rose. Retrait en bijouterie / Livraison offerte - référence : 2202665838","134","766","Bracelet Jazz, Jazz ","20","Jazz","4","Bracelet Jonc Argent Finition Or Rose - 58 mm","45","Plus de vues","12","INDEX,FOLLOW","","https://fr.arthusbertrand.com/produit/bracelet-jonc-argent-finition-or-rose-58-mm-jazz-2202665838","71360","774","7.167881","40","12","1.69","132","73","14","10","89cc6ee2004d848740071b4f3e01f259","20.696","","","","https://fr.arthusbertrand.com/produit/bracelet-jonc-argent-finition-or-rose-58-mm-jazz-2202665838"
"https://fr.arthusbertrand.com/contact/message/form/type/infoproduct/sku/51701317XX/","3","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/contact/message/form/type/infoproduct/sku/51701317XX/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/220/form_key/eHIh5fWjhjbkKVRW/","4","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/220/form_key/eHIh5fWjhjbkKVRW/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/344/form_key/NOajDWnq8x52051O/","5","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/344/form_key/NOajDWnq8x52051O/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/1452/form_key/R9uDzTYIzvFu2hJR/","6","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/1452/form_key/R9uDzTYIzvFu2hJR/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/360/form_key/8fELwWkrFtapDN4l/","2","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/360/form_key/8fELwWkrFtapDN4l/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/1634/form_key/eEEXaK7pqCaEYwIJ/","3","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/1634/form_key/eEEXaK7pqCaEYwIJ/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/1980/form_key/l89n5H4IRndFjxCu/","3","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/1980/form_key/l89n5H4IRndFjxCu/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/2011/form_key/uV3YwA8P0VvVlX8T/","3","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/2011/form_key/uV3YwA8P0VvVlX8T/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/83/form_key/I6pZ0wvaNXoIEXDR/","6","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/83/form_key/I6pZ0wvaNXoIEXDR/"
"https://fr.arthusbertrand.com/produit/bague-diamantee-trois-tours-en-or-blanc-750-1000-et-diamants-fancy-grey-de-0-17-carat-511032xx19","2","text/html; charset=UTF-8","200","OK","Bague Saint Germain trois tours - Arthus-Bertrand - 511032XX19","62","515","Arthus-Bertrand vous présente Saint Germain trois tours, Bague Or Blanc 750/1000. Retrait en bijouterie / Livraison offerte - référence : 511032XX19","148","849","Bague Saint Germain trois tours, Saint Germain trois tours ","59","Saint Germain trois tours","25","Bague diamantée Trois Tours en or blanc 750/1000 et diamants Fancy Grey de 0,17 carat","85","Plus de vues","12","INDEX,FOLLOW","","https://fr.arthusbertrand.com/produit/bague-diamantee-trois-tours-en-or-blanc-750-1000-et-diamants-fancy-grey-de-0-17-carat-511032xx19","77603","728","6.101568","77","19","2.67","132","73","14","10","8e8baaafdc3bfcc6706d5dc2c6ed2903","20.594","","","","https://fr.arthusbertrand.com/produit/bague-diamantee-trois-tours-en-or-blanc-750-1000-et-diamants-fancy-grey-de-0-17-carat-511032xx19"
"https://fr.arthusbertrand.com/wishlist/index/add/product/2025/form_key/lKlkWUHJFQksbLkL/","6","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/2025/form_key/lKlkWUHJFQksbLkL/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/863/form_key/pF8IJeCv6X1fRiq9/","6","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/863/form_key/pF8IJeCv6X1fRiq9/"
"https://fr.arthusbertrand.com/wishlist/index/add/product/173/form_key/of8x4yxvKWHCTFnA/","4","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","0","0","0.0","1","1","0.14","0","0","0","0","","","","","","https://fr.arthusbertrand.com/wishlist/index/add/product/173/form_key/of8x4yxvKWHCTFnA/"
